9656740014
9849117953
11605084560
17171181163
27227710999
32147953008
39328674730
48396143465
54298158340
55122620334
78013206038
92473878832
94715163814
85369201879
87612439197
87338874330
80060657612
75929617715
88787623310
1.01E+11
1.14E+11
1.28E+11
1.39E+11
1.58E+11
1.77E+11
2.02E+11
2.27E+11
2.16E+11
95445548017
1.4E+11
1.65E+11
1.6E+11
1.96E+11
2.35E+11
2.57E+11
2.86E+11
3.65E+11
4.32E+11
5.1E+11
5.4E+11
7.09E+11
8.46E+11
8.77E+11
8.68E+11
